genres,movie_id,original_language,production_companies,production_countries,release_date,spoken_languages,standardised_revenue,standardised_budget,standardised_popularity,standardised_vote_count,standardised_runtime,standardised_vote_average
"[{""id"": 35, ""name"": ""Comedy""}]",8469,en,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Oregon Film Factory"", ""id"": 13298}, {""name"": ""Stage III Productions"", ""id"": 13300}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Thursday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",0.360680382,-0.646942359,-0.130740214,-0.220493358,0.093938924,0.759935709
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",658,en,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Eon Productions"", ""id"": 7576}, {""name"": ""Danjaq"", ""id"": 10761}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Thursday,"[{""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",0.261704421,-0.651853662,0.827245031,0.240389926,0.138163358,0.927354061
"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 27, ""name"": ""Horror""}]",125490,en,"[{""name"": ""Alliance Films"", ""id"": 2514}, {""name"": ""Telefilm Canada"", ""id"": 7320}, {""name"": ""TF1 International"", ""id"": 7799}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",Wednesday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.654309314,-0.306089663,-0.468349746,0.138163358,-0.328283582
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",1585,en,"[{""name"": ""RKO Radio Pictures"", ""id"": 6}, {""name"": ""Liberty Films (II)"", ""id"": 11770}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.445890994,-0.635155232,0.671855603,0.312478876,1.02265203,1.59702747
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",627,en,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Channel Four Films"", ""id"": 181}, {""name"": ""Noel Gay Motion Picture Company"", ""id"": 358}, {""name"": ""Figment Films"", ""id"": 359}, {""name"": ""Film4"", ""id"": 9349}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.403848271,-0.61501889,1.32072433,1.591450239,-0.613652014,1.429609118
"[{""id"": 35, ""name"": ""Comedy""}]",23618,en,"[{""name"": ""40 Acres & A Mule Filmworks"", ""id"": 4319}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.713244949,-0.615191786,-0.546918601,0.359285526,0.173971475
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",41436,en,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""Solana Films"", ""id"": 21223}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Wednesday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",0.584877127,-0.639575405,0.040775771,0.025743054,-0.702100881,-0.328283582
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",10162,en,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Tomboy Films"", ""id"": 24356}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Tuesday,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ga"", ""name"": ""Gaeilge""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}]",-0.505109315,-0.713244949,-0.49522463,-0.515329062,-0.702100881,1.094772413
"[{""id"": 99, ""name"": ""Documentary""}]",1430,en,"[{""name"": ""Alliance Atlantis Communications"", ""id"": 803}, {""name"": ""TiMe Film- und TV-Produktions GmbH"", ""id"": 11104}, {""name"": ""Vif Babelsberger Filmproduktion GmbH & Co. Zweite KG"", ""id"": 26136}, {""name"": ""Dog Eat Dog Films"", ""id"": 26137}, {""name"": ""Iconolatry Productions Inc."", ""id"": 26138}, {""name"": ""Salter Street Films International"", ""id"": 26139}, {""name"": ""United Broadcasting Inc."", ""id"": 26140}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Wednesday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.286730916,-0.61501889,-0.316735347,-0.192143771,0.580407694,1.011063237
"[{""id"": 18, ""name"": ""Drama""}]",259943,zh,"[{""name"": ""LeVision Pictures"", ""id"": 20966}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}]",Friday,"[{""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",-0.505109315,-0.713244949,-0.48638143,-0.519379003,0.182387791,0.676226532
"[{""id"": 27, ""name"": ""Horror""}]",10014,en,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Smart Egg Pictures"", ""id"": 1531}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Thursday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.320903573,-0.639575405,0.003612178,-0.266662685,-0.878998615,-0.328283582
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",11257,en,"[{""name"": ""Goldcrest Films International"", ""id"": 500}, {""name"": ""National Film Finance Corporation (NFFC)"", ""id"": 11493}, {""name"": ""Curzon Film Distributors"", ""id"": 11494}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",-0.376366731,-0.639575405,-0.425272356,-0.432710266,0.447734393,0.676226532
"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",158015,en,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Why Not Productions"", ""id"": 729}, {""name"": ""Platinum Dunes"", ""id"": 2481}, {""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""20th Century Fox Russia"", ""id"": 18065}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",0.04339994,-0.639575405,1.034387111,1.407582918,-0.923223049,-0.077156053
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",82507,en,"[{""name"": ""Alliance Films"", ""id"": 2514}, {""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""IM Global"", ""id"": 7437}, {""name"": ""Automatik Entertainment"", ""id"": 7625}, {""name"": ""Possessed Pictures"", ""id"": 23277}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Thursday,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""br"", ""name"": """"}]",-0.027927549,-0.639575405,0.614545641,0.71504301,0.138163358,0.50880818
"[{""id"": 35, ""name"": ""Comedy""}]",20337,en,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Thursday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.387312701,-0.639575405,-0.666225852,-0.558258436,0.270836658,-0.914247815
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",261,en,"[{""name"": ""Avon Production"", ""id"": 100}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Monday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.397221333,-0.639575405,-0.155223967,-0.425420372,0.04971449,1.262190766
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]",1685,en,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""APJAC Productions"", ""id"": 12943}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.38844435,-0.639575405,0.091178532,-0.266662685,-0.525203147,0.090262299
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 18, ""name"": ""Drama""}]",20737,en,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.362993933,-0.639575405,-0.32217404,-0.473209676,-0.392529846,-0.663120286
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10751, ""name"": ""Family""}]",10991,ja,"[{""name"": ""TV Tokyo"", ""id"": 3034}, {""name"": ""4 Kids Entertainment"", ""id"": 3035}, {""name"": ""Nintendo"", ""id"": 12288}, {""name"": ""Pikachu Project"", ""id"": 12653}, {""name"": ""Oriental Light and Magic (OLM)"", ""id"": 66289}, {""name"": ""Kids' WB"", ""id"": 89163}, {""name"": ""Pikachu Project 2001"", ""id"": 89164}, {""name"": ""Shoakuken"", ""id"": 89165}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",Saturday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.085039974,-0.320340714,-0.386698495,-0.448100041,-0.613652014,-0.160865229
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",10225,en,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.385544022,-0.639575405,-0.324802695,-0.384110974,-0.923223049,-0.328283582
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",826,en,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Horizon Pictures (II)"", ""id"": 11356}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Wednesday,"[{""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""th"", ""name"": ""\u0e20\u0e32\u0e29\u0e32\u0e44\u0e17\u0e22""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",-0.300635578,-0.639575405,0.050843141,-0.120054822,2.393609472,1.345899942
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]",34086,en,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Silver Screen Partners IV"", ""id"": 10282}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.410734719,-0.639575405,-0.625637921,-0.538818719,-0.304080979,-1.165375343
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",5854,en,"[{""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.45660053,-0.66413192,-0.555037778,-0.489409439,0.624632127,0.50880818
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",284,en,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""The Mirisch Company"", ""id"": 11241}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Wednesday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.351600503,-0.639575405,0.043907621,-0.167844125,0.801529862,1.680736647
"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",10285,en,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Sean S. Cunningham Films"", ""id"": 17611}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.407243978,-0.639575405,-0.350455459,-0.402740702,-0.878998615,-1.583921224
"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",5780,en,"[{""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Wednesday,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""no"", ""name"": ""Norsk""}, {""iso_639_1"": ""sv"", ""name"": ""svenska""}]",-0.425284733,-0.639575405,-0.426421974,-0.461869841,0.934203163,0.257680652
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}]",292,en,"[{""name"": ""Yari Film Group"", ""id"": 2448}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Monday,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",-0.433153011,-0.639575405,-0.622141386,-0.536388755,-0.304080979,0.257680652
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 37, ""name"": ""Western""}]",223485,en,"[{""name"": ""The New Zealand Film Commission"", ""id"": 7714}, {""name"": ""Film4"", ""id"": 9349}, {""name"": ""See Saw Films"", ""id"": 14631}, {""name"": ""A24"", ""id"": 41077}, {""name"": ""DMC Films"", ""id"": 58085}]","[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",Thursday,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""tr"", ""name"": ""T\u00fcrk\u00e7e""}]",-0.503702597,-0.713244949,-0.206044308,-0.261802756,-1.011671916,0.425099004
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",29463,en,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Visual Eyes Productions"", ""id"": 8607}, {""name"": ""Film Development Fund"", ""id"": 16275}, {""name"": ""Crystalite Productions"", ""id"": 57818}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.639575405,-0.652872309,-0.550158554,-0.436754279,0.759935709
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",18065,en,"[{""name"": ""Melee Entertainment"", ""id"": 3438}, {""name"": ""Next Day Air Productions"", ""id"": 3439}, {""name"": ""Secret Society Films"", ""id"": 3440}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.713244949,-0.589153752,-0.529908849,-1.011671916,-0.663120286
"[{""id"": 18, ""name"": ""Drama""}]",22013,en,"[{""name"": ""United Artists"", ""id"": 60}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Sunday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.441249649,-0.639575405,-0.463824309,-0.525858908,1.730242968,1.011063237
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",821,en,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Roxlom Films"", ""id"": 526}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.44370579,-0.639575405,-0.256273418,-0.433520254,3.499220312,1.262190766
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",53862,en,"[{""name"": ""Beacon Communications"", ""id"": 919}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Wednesday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.449745582,-0.713244949,-0.669678541,-0.555828472,-0.56942758,-1.332793696
"[{""id"": 37, ""name"": ""Western""}]",3089,en,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Monterey Productions"", ""id"": 1316}, {""name"": ""Charles K. Feldman Group"", ""id"": 1317}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Thursday,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",-0.449772458,-0.639575405,-0.507516842,-0.492649392,1.155325331,1.011063237
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",30139,en,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Sunday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.713244949,-0.644620875,-0.550968542,-0.348305412,-2.002467105
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",132344,en,"[{""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""Detour Filmproduction"", ""id"": 11510}, {""name"": ""Faliro House Productions"", ""id"": 19246}, {""name"": ""Venture Forth"", ""id"": 20313}]","[{""iso_3166_1"": ""GR"", ""name"": ""Greece""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""el"", ""name"": ""\u03b5\u03bb\u03bb\u03b7\u03bd\u03b9\u03ba\u03ac""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",-0.436481856,-0.639575405,0.056813223,-0.098995128,0.04971449,1.094772413
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}]",15582,en,"[{""name"": ""Atlantic Entertainment Group"", ""id"": 3267}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.713244949,-0.54652318,-0.521808967,-0.525203147,-1.918757929
"[{""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",15158,en,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Spacegate Productions"", ""id"": 3046}, {""name"": ""Starway International Inc."", ""id"": 3146}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.460390043,-0.639575405,-0.518240786,-0.482929534,-0.436754279,0.173971475
"[{""id"": 18, ""name"": ""Drama""}]",44634,en,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Thursday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.463330258,-0.639575405,-0.674876731,-0.55663846,-0.56942758,-0.914247815
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",30309,en,[],[],Tuesday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.713244949,-0.643249926,-0.543678649,-0.923223049,-0.244574405
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}, {""id"": 10749, ""name"": ""Romance""}]",7509,en,"[{""name"": ""David Hamilton Productions"", ""id"": 2146}, {""name"": ""Echo Lake Productions"", ""id"": 2147}, {""name"": ""Flagship International"", ""id"": 2148}, {""name"": ""Noble Nomad Pictures"", ""id"": 2149}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",Thursday,"[{""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}]",-0.441112185,-0.713244949,-0.587897398,-0.531528826,0.359285526,0.592517356
"[{""id"": 35, ""name"": ""Comedy""}]",10557,en,"[{""name"": ""BBC"", ""id"": 5996}, {""name"": ""Assassin Films"", ""id"": 7151}, {""name"": ""Film4"", ""id"": 9349}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""ur"", ""name"": ""\u0627\u0631\u062f\u0648""}]",-0.331951375,-0.619930193,-0.560239017,-0.511279121,-0.436754279,0.341389828
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",23531,en,"[{""name"": ""Hi-Rez Films"", ""id"": 48357}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.639575405,-0.608107602,-0.550158554,-1.100120783,-2.504722162
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]",28005,en,"[{""name"": ""Mirabai Films"", ""id"": 6235}, {""name"": ""NDF International"", ""id"": 6236}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""IN"", ""name"": ""India""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",Wednesday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.479878023,-0.639575405,-0.551735074,-0.530718838,0.447734393,-0.328283582
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",40247,en,"[{""name"": ""Sony Pictures Classics"", ""id"": 58}, {""name"": ""Likely Story"", ""id"": 1785}, {""name"": ""Feelin' Guilty"", ""id"": 46402}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.639575405,-0.508134726,-0.512899097,-0.746325315,-0.077156053
"[{""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",252,en,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""David L. Wolper Productions"", ""id"": 3434}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Tuesday,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",-0.480547905,-0.639575405,0.078238923,0.087302157,-0.304080979,1.094772413
"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",24126,en,"[{""name"": ""Tapestry Films"", ""id"": 870}, {""name"": ""Trimark Pictures"", ""id"": 4063}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Saturday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.713244949,-0.577846874,-0.528288873,-0.392529846,-0.746829462
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",13982,en,"[{""name"": ""Orion Pictures"", ""id"": 41}, {""name"": ""Brad Krevoy & Steve Stabler production"", ""id"": 3581}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.713244949,-0.517832447,-0.527478885,-0.525203147,-0.57941111
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",16642,en,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Wednesday,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",-0.505109315,-0.713244949,-0.239972048,-0.369531186,-0.56942758,1.262190766
"[{""id"": 18, ""name"": ""Drama""}]",17734,en,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Sunday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.505109315,-0.713244949,-0.455572969,-0.538818719,-0.127183244,0.257680652
"[{""id"": 35, ""name"": ""Comedy""}]",18892,en,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Crossroads Films"", ""id"": 3058}, {""name"": ""Kramer-Tornell Productions"", ""id"": 67035}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Saturday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.486216555,-0.639575405,-0.539171023,-0.486169487,-0.878998615,-0.160865229
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",549,en,"[{""name"": ""Miramax"", ""id"": 53009}, {""name"": ""Eleventh Street Production"", ""id"": 93380}, {""name"": ""Jon Kilik"", ""id"": 93381}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",-0.486619516,-0.6405073,-0.561205115,-0.482929534,0.04971449,0.425099004
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",121986,en,"[{""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""RT Features"", ""id"": 30666}, {""name"": ""Pine District Pictures"", ""id"": 88533}]","[{""iso_3166_1"": ""BR"", ""name"": ""Brazil""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.480119149,-0.713244949,-0.188581879,-0.279622496,-0.923223049,0.927354061
